id_empleado,nombre,dni,email,salario,sucursal_id,cargo,tipo_evento,fecha_evento
E00854,Victor Perez,46966986,victor.perez@electrocasa.pe,1979.31,S18,Asesor de ventas,ALTA,2026-06-01
E00967,Patricia Gonzalez,66756175,patricia.gonzalez@electrocasa.pe,3969.57,S02,Supervisor de tienda,Baja,2026-02-22
E01879,Hugo Chavez,60407753,hugo.chavez@electrocasa.pe,3288.99,S39,Encargado de almacen,cambio_salario,2026-01-08
E00898,Diana Mendoza,24697991,diana.mendoza@electrocasa.pe,2024.3,S11,Cajero,ALTA,2026-02-06
E01343,Ricardo Rodriguez,15043689,ricardo.rodriguez@electrocasa.pe,1265.48,S16,Asesor de ventas,Baja,2026-01-05
E00740,Fernando Huaman,32160248,fernando.huaman@electrocasa.pe,1617.66,S15,Supervisor de tienda,ALTA,2026-04-19
E00072,Pedro Chavez,15468009,pedro.chavez@electrocasa.pe,2801.91,S08,Encargado de almacen,BAJA,2026-03-24
E00418,Ana Salazar,59716260,ana.salazar@electrocasa.pe,3711.38,S29,Encargado de almacen,cambio_salario,2026-02-20
E00099,Miguel Rojas,67922343,miguel.rojas@electrocasa.pe,1554.08,S02,Vendedor,alta,2026-05-17
E01938,Pedro Castillo,76009527,pedro.castillo@electrocasa.pe,1597.06,S40,Cajero,transferencia,2026-07-25
E00092,Maria Fernandez,43268409,maria.fernandez@electrocasa.pe,4435.03,S29,Gerente de tienda,Transferencia,2026-01-17
E00217,Patricia Medina,23057014,patricia.medina@electrocasa.pe,2060.09,S31,Encargado de almacen,Alta,2026-01-16
E00423,Luis Garcia,48267318,luis.garcia@electrocasa.pe,2988.35,S30,Encargado de almacen,ALTA,2026-04-14
E00837,Hugo Cruz,18988395,hugo.cruz@electrocasa.pe,4934.79,S20,Asesor de ventas,CAMBIO_SALARIO,2026-07-24
E01440,Elena Ramos,32352478,elena.ramos@electrocasa.pe,1637.84,S25,Cajero,cambio_salario,2026-04-22
E00509,Karina Rojas,39679264,karina.rojas@electrocasa.pe,2704.77,S17,Gerente de tienda,cambio salario,2026-03-25
E00726,Sandra Ramos,79585007,sandra.ramos@electrocasa.pe,1355.88,S15,Cajero,Alta,2026-01-13
E01398,Hugo Flores,64910106,hugo.flores@electrocasa.pe,2272.04,S05,Cajero,TRANSFERENCIA,2026-07-22
E01927,Alberto Chavez,18066503,alberto.chavez@electrocasa.pe,3057.93,S25,Supervisor de tienda,alta,2026-08-20
E01480,Raul Salazar,38053850,raul.salazar@electrocasa.pe,2801.73,S28,Vendedor,alta,2026-07-28
E01411,Karina Vargas,42208655,karina.vargas@electrocasa.pe,3669.5,S37,Gerente de tienda,CAMBIO_SALARIO,2026-02-20
E01824,Patricia Gonzalez,58215011,patricia.gonzalez@electrocasa.pe,1687.01,S10,Encargado de almacen,Baja,2026-02-28
E01864,Carmen Medina,46216072,carmen.medina@electrocasa.pe,2360.5,S31,Gerente de tienda,Transferencia,2026-03-11
E01878,Manuel Romero,23584699,manuel.romero@electrocasa.pe,3970.96,S01,Vendedor,alta,2026-03-24
E00286,Diana Fernandez,27335374,diana.fernandez@electrocasa.pe,4006.09,S03,Asesor de ventas,Transferencia,2026-01-14
E01768,Pilar Mendoza,62282708,pilar.mendoza@electrocasa.pe,3669.46,S40,Encargado de almacen,alta,2026-07-20
E01002,Pedro Aguilar,21539197,pedro.aguilar@electrocasa.pe,3252.87,S24,Encargado de almacen,cambio_salario,2026-01-23
E01010,Karina Rodriguez,38451715,karina.rodriguez@electrocasa.pe,3603.26,S08,Encargado de almacen,ALTA,2026-07-02
E01575,Manuel Rojas,79586336,manuel.rojas@electrocasa.pe,4130.2,S20,Gerente de tienda,alta,2026-05-01
E00399,Patricia Rodriguez,77045989,patricia.rodriguez@electrocasa.pe,1245.6,S06,Vendedor,Alta,2026-04-06
E01627,Rosa Rivera,14487670,rosa.rivera@electrocasa.pe,1733.4,S03,Cajero,CAMBIO_SALARIO,2026-01-20
E00672,Ana Torres,21026032,ana.torres@electrocasa.pe,4963.0,S40,Cajero,cambio salario,2026-07-18
E00445,Vanessa Sanchez,68171366,vanessa.sanchez@electrocasa.pe,1551.53,S37,Vendedor,Alta,2026-03-26
E01928,Oscar Lopez,53072051,oscar.lopez@electrocasa.pe,3567.77,S39,Cajero,cambio_salario,2026-06-05
E01082,Ana Quispe,58855574,ana.quispe@electrocasa.pe,3528.18,S11,Asesor de ventas,ALTA,2026-06-14
E01786,Jose Romero,34887228,jose.romero@electrocasa.pe,1643.02,S11,Vendedor,BAJA,2026-07-14
E01132,Diana Fernandez,74468286,diana.fernandez@electrocasa.pe,3435.48,S21,Supervisor de tienda,Cambio Salario,2026-06-22
E00303,Oscar Rivera,76086167,oscar.rivera@electrocasa.pe,4111.4,S07,Asesor de ventas,Transferencia,2026-02-08
E01960,Gabriela Flores,72254554,gabriela.flores@electrocasa.pe,4081.65,S34,Asesor de ventas,alta,2026-08-27
E01766,Patricia Diaz,76023291,patricia.diaz@electrocasa.pe,2448.54,S05,Encargado de almacen,Alta,2026-05-06
E01543,Luis Salazar,38620434,luis.salazar@electrocasa.pe,1492.65,S36,Asesor de ventas,alta,2026-04-07
E01577,Alberto Martinez,16046221,alberto.martinez@electrocasa.pe,1951.99,S22,Encargado de almacen,ALTA,2026-05-24
E01178,Hugo Aguilar,60791641,hugo.aguilar@electrocasa.pe,1590.8,S24,Gerente de tienda,Alta,2026-05-08
E00679,Jorge Cruz,29496674,jorge.cruz@electrocasa.pe,3553.18,S15,Vendedor,ALTA,2026-04-06
E01411,Karina Vargas,42208655,,3177.48,S37,Gerente de tienda,ALTA,2026-05-16
E00498,Gabriela Fernandez,12096215,gabriela.fernandez@electrocasa.pe,3226.1,S14,Gerente de tienda,ALTA,2026-01-02
E00302,Elena Diaz,13313745,elena.diaz@electrocasa.pe,2360.0,S40,Supervisor de tienda,Transferencia,2026-08-12
E00659,Miguel Diaz,58772873,miguel.diaz@electrocasa.pe,2781.97,S12,Supervisor de tienda,alta,2026-03-17
E01786,Jose Romero,34887228,jose.romero@electrocasa.pe,1394.26,S34,Vendedor,ALTA,2026-05-28
E01064,Jorge Lopez,16629098,jorge.lopez@electrocasa.pe,4221.64,S05,Encargado de almacen,Baja,2026-04-03
E00375,Jose Fernandez,26821759,jose.fernandez@electrocasa.pe,2892.31,S16,Asesor de ventas,Baja,2026-08-27
E01760,Oscar Rodriguez,38697082,oscar.rodriguez@electrocasa.pe,1937.99,S06,Asesor de ventas,Alta,2026-06-17
E00132,Oscar Aguilar,16099606,oscar.aguilar@electrocasa.pe,1810.03,S24,Vendedor,Alta,2026-03-25
E01855,Sandra Salazar,70937623,sandra.salazar@electrocasa.pe,4183.88,S13,Supervisor de tienda,Alta,2026-01-17
E01882,Pilar Diaz,48511659,pilar.diaz@electrocasa.pe,4154.93,S35,Vendedor,BAJA,2026-07-12
E01764,Rosa Salazar,55134503,rosa.salazar@electrocasa.pe,2717.08,S32,Encargado de almacen,Alta,2026-03-06
E00595,Karina Fernandez,20485341,karina.fernandez@electrocasa.pe,2540.44,S16,Cajero,BAJA,2026-01-27
E00015,Pedro Rivera,57345230,,2059.23,S09,Supervisor de tienda,alta,2026-06-28
E01632,Alberto Vargas,72076302,alberto.vargas@electrocasa.pe,2861.05,S23,Supervisor de tienda,transferencia,2026-08-26
E00560,Victor Aguilar,23324828,victor.aguilar@electrocasa.pe,3062.66,S39,Supervisor de tienda,ALTA,2026-07-27
E00455,Alberto Sanchez,51073792,alberto.sanchez@electrocasa.pe,1708.39,S01,Asesor de ventas,CAMBIO_SALARIO,2026-05-12
E01226,Lucia Lopez,31790743,lucia.lopez@electrocasa.pe,1864.3,S28,Encargado de almacen,TRANSFERENCIA,2026-04-05
E00569,Hugo Torres,59115372,hugo.torres@electrocasa.pe,2647.22,S19,Cajero,ALTA,2026-06-21
E00727,Jorge Rojas,63353823,jorge.rojas@electrocasa.pe,4415.33,S02,Cajero,transferencia,2026-07-14
E01122,Karina Sanchez,20488329,karina.sanchez@electrocasa.pe,1247.56,S05,Encargado de almacen,alta,2026-03-19
E01750,Fernando Sanchez,42743880,fernando.sanchez@electrocasa.pe,3305.34,S26,Vendedor,ALTA,2026-06-12
E01759,Victor Chavez,31799425,victor.chavez@electrocasa.pe,4093.91,S06,Cajero,Alta,2026-07-02
E00279,Juan Ramos,33462558,juan.ramos@electrocasa.pe,3814.39,S28,Cajero,alta,2026-08-23
E01150,Oscar Garcia,52639303,oscar.garcia@electrocasa.pe,3554.89,S30,Cajero,BAJA,2026-01-06
E01990,Juan Sanchez,77471083,juan.sanchez@electrocasa.pe,3050.0,S29,Vendedor,TRANSFERENCIA,2026-05-12
E00406,Pilar Sanchez,42235466,pilar.sanchez@electrocasa.pe,4235.15,S17,Gerente de tienda,BAJA,2026-07-17
E01683,Carlos Garcia,53022884,carlos.garcia@electrocasa.pe,2748.84,S39,Asesor de ventas,cambio salario,2026-03-11
E00708,Oscar Castillo,32304437,oscar.castillo@electrocasa.pe,19894.3,S30,Vendedor,CAMBIO_SALARIO,2026-05-25
E00811,Pilar Cruz,37322442,pilar.cruz@electrocasa.pe,3611.04,S38,Supervisor de tienda,ALTA,2026-05-11
E00384,Carmen Quispe,46122171,carmen.quispe@electrocasa.pe,2576.44,S01,Vendedor,TRANSFERENCIA,2026-03-03
E01382,Patricia Medina,26536557,patricia.medina@electrocasa.pe,1667.61,S24,Asesor de ventas,baja,2026-03-15
E00768,Ricardo Perez,34534250,ricardo.perez@electrocasa.pe,4117.12,S30,Supervisor de tienda,alta,2026-03-24
E01958,Jose Martinez,13212575,jose.martinez@electrocasa.pe,4145.39,S20,Asesor de ventas,alta,2026-02-12
E01509,Rosa Lopez,16761522,rosa.lopez@electrocasa.pe,4116.31,S12,Gerente de tienda,Alta,2026-02-11
E01913,Manuel Chavez,32719878,manuel.chavez@electrocasa.pe,1579.27,S23,Cajero,Cambio Salario,2026-02-25
E00559,Fernando Huaman,66963741,fernando.huaman@electrocasa.pe,2331.54,S10,Encargado de almacen,Alta,2026-01-18
E01967,Pedro Rodriguez,39638178,pedro.rodriguez@electrocasa.pe,3059.54,S16,Supervisor de tienda,cambio salario,2026-05-25
E00086,Hugo Rodriguez,64699377,hugo.rodriguez@electrocasa.pe,3040.32,S33,Supervisor de tienda,CAMBIO_SALARIO,2026-02-16
E01721,Jose Diaz,50874426,jose.diaz@electrocasa.pe,2105.38,S11,Asesor de ventas,Alta,2026-05-18
E00273,Hugo Cruz,10252802,hugo.cruz@electrocasa.pe,3148.81,S07,Asesor de ventas,Baja,2026-03-05
E00190,Carlos Romero,38546432,carlos.romero@electrocasa.pe,3543.41,S27,Vendedor,Baja,2026-01-16
E00877,Carlos Flores,24404518,carlos.flores@electrocasa.pe,2580.01,S21,Cajero,Alta,2026-07-02
E00233,Luis Rojas,78771652,luis.rojas@electrocasa.pe,4384.54,S05,Asesor de ventas,CAMBIO_SALARIO,2026-05-01
E00519,Maria Fernandez,23687265,maria.fernandez@electrocasa.pe,4724.13,S30,Asesor de ventas,cambio salario,2026-06-12
E00072,Pedro Chavez,15468009,pedro.chavez@electrocasa.pe,2801.91,S08,Encargado de almacen,alta,2026-01-07
E00222,Patricia Rodriguez,66067795,patricia.rodriguez@electrocasa.pe,3280.65,S32,Supervisor de tienda,CAMBIO_SALARIO,2026-08-08
E00730,Fernando Gonzalez,67928187,fernando.gonzalez@electrocasa.pe,4155.37,S39,Supervisor de tienda,alta,2026-05-12
E01770,Maria Diaz,65227198,maria.diaz@electrocasa.pe,1601.37,S07,Gerente de tienda,transferencia,2026-01-27
E00466,Ana Salazar,25363577,ana.salazar@electrocasa.pe,1768.88,S10,Cajero,ALTA,2026-03-03
E00863,Sandra Castillo,76955661,sandra.castillo@electrocasa.pe,3112.31,S28,Cajero,alta,2026-07-27
E00700,Jose Mendoza,65632860,jose.mendoza@electrocasa.pe,2388.9,S22,Supervisor de tienda,Cambio Salario,2026-04-18
E00907,Maria Garcia,62610438,maria.garcia@electrocasa.pe,4332.14,S33,Encargado de almacen,Cambio Salario,2026-06-09
E00802,Miguel Chavez,11786486,miguel.chavez@electrocasa.pe,3488.23,S36,Supervisor de tienda,CAMBIO_SALARIO,
E01619,Milagros Flores,44888486,milagros.flores@electrocasa.pe,4370.88,S01,Encargado de almacen,Baja,2026-07-26
E00501,Vanessa Diaz,15646501,vanessa.diaz@electrocasa.pe,1894.97,S04,Asesor de ventas,Alta,2026-02-09
E01360,Pilar Aguilar,18666334,pilar.aguilar@electrocasa.pe,1652.17,S13,Asesor de ventas,Alta,2026-05-11
E00465,Oscar Mendoza,60070547,oscar.mendoza@electrocasa.pe,4509.22,S03,Supervisor de tienda,CAMBIO_SALARIO,2026-04-24
E00238,Miguel Huaman,30709368,miguel.huaman@electrocasa.pe,2655.59,S38,Gerente de tienda,cambio_salario,2026-07-02
E01936,Jorge Chavez,14995077,jorge.chavez@electrocasa.pe,3447.82,S33,Supervisor de tienda,Alta,2026-05-11
E01350,Alberto Chavez,43568664,alberto.chavez@electrocasa.pe,2891.31,S32,Encargado de almacen,transferencia,
E00784,Ana Ramos,36028689,ana.ramos@electrocasa.pe,3243.73,S35,Vendedor,Alta,2026-03-04
E00815,Ana Ramos,66279292,ana.ramos@electrocasa.pe,2577.39,S02,Gerente de tienda,alta,2026-05-03
E00848,Lucia Aguilar,44601903,lucia.aguilar@electrocasa.pe,3534.27,S03,Vendedor,TRANSFERENCIA,2026-01-05
E00697,Milagros Huaman,36152282,milagros.huaman@electrocasa.pe,2594.94,S21,Asesor de ventas,Alta,2026-02-03
E00467,Miguel Huaman,27675292,miguel.huaman@electrocasa.pe,3639.87,S06,Supervisor de tienda,cambio salario,2026-08-23
E00201,Gabriela Aguilar,71316730,gabriela.aguilar@electrocasa.pe,1894.56,S34,Vendedor,Cambio Salario,2026-01-25
E01212,Miguel Perez,78910580,miguel.perez@electrocasa.pe,2269.27,S25,Encargado de almacen,Alta,2026-02-16
E01836,Sandra Flores,63429354,sandra.flores@electrocasa.pe,2423.77,S07,Gerente de tienda,Transferencia,2026-08-21
E01377,Carmen Sanchez,75768960,carmen.sanchez@electrocasa.pe,2174.8,S32,Cajero,ALTA,2026-02-19
E01731,Maria Lopez,73013914,maria.lopez@electrocasa.pe,2692.47,S17,Encargado de almacen,alta,2026-08-03
E00553,Rosa Martinez,33741215,rosa.martinez@electrocasa.pe,2612.5,S33,Supervisor de tienda,alta,2026-03-02
E00203,Rosa Romero,74605190,rosa.romero@electrocasa.pe,3153.44,S24,Vendedor,Cambio Salario,2026-05-11
E01884,Hugo Flores,61994513,hugo.flores@electrocasa.pe,2160.79,S20,Vendedor,cambio_salario,2026-08-19
E00282,Jose Mendoza,28271947,jose.mendoza@electrocasa.pe,2861.78,S10,Cajero,baja,2026-01-13
E00605,Sandra Rodriguez,,sandra.rodriguez@electrocasa.pe,2351.43,S20,Gerente de tienda,Alta,2026-04-05
E00571,Rosa Aguilar,12891655,rosa.aguilar@electrocasa.pe,2506.04,S13,Asesor de ventas,transferencia,2026-01-15
E00100,Juan Garcia,71555955,juan.garcia@electrocasa.pe,3349.83,S33,Encargado de almacen,Transferencia,2026-05-17
E01579,Raul Rivera,,raul.rivera@electrocasa.pe,4452.38,S09,Supervisor de tienda,Alta,2026-01-02
E01653,Juan Sanchez,58119132,juan.sanchez@electrocasa.pe,2683.71,S20,Cajero,ALTA,2026-04-01
E01334,Gabriela Fernandez,63154296,gabriela.fernandez@electrocasa.pe,3145.66,S05,Vendedor,cambio salario,2026-05-20
E01889,Raul Rivera,30833753,raul.rivera@electrocasa.pe,2977.56,S30,Cajero,Cambio Salario,2026-08-05
E00750,Maria Medina,24912866,maria.medina@electrocasa.pe,1685.09,S38,Gerente de tienda,cambio_salario,2026-02-26
E01829,Ana Sanchez,33079312,ana.sanchez@electrocasa.pe,4600.25,S38,Vendedor,cambio_salario,2026-04-17
E00127,Ricardo Chavez,38265532,ricardo.chavez@electrocasa.pe,2938.57,S34,Encargado de almacen,cambio salario,2026-06-01
E01884,Hugo Flores,61994513,hugo.flores@electrocasa.pe,1897.66,S20,Vendedor,ALTA,2026-03-16
E01196,Maria Flores,62170075,maria.flores@electrocasa.pe,3265.92,S16,Vendedor,Alta,2026-06-22
E00566,Sandra Medina,45320944,sandra.medina@electrocasa.pe,2570.25,S08,Encargado de almacen,ALTA,2026-05-25
E01491,Cecilia Rivera,57306137,cecilia.rivera@electrocasa.pe,2927.83,S38,Encargado de almacen,TRANSFERENCIA,2026-01-22
E01159,Gabriela Huaman,50776844,gabriela.huaman@electrocasa.pe,2688.36,S40,Gerente de tienda,Transferencia,2026-04-26
E00607,Jose Lopez,76946825,jose.lopez@electrocasa.pe,2335.99,S37,Asesor de ventas,Cambio Salario,2026-04-16
E01519,Juan Aguilar,16089669,juan.aguilar@electrocasa.pe,3545.73,S23,Asesor de ventas,alta,2026-08-26
E01341,Karina Chavez,10382976,karina.chavez@electrocasa.pe,3099.46,S04,Vendedor,alta,2026-06-05
E00668,Lucia Aguilar,71631870,lucia.aguilar@electrocasa.pe,2311.71,S14,Cajero,transferencia,2026-06-17
E01616,Ana Martinez,11807193,ana.martinez@electrocasa.pe,1274.24,S06,Cajero,cambio salario,2026-02-19
E01470,Oscar Ramos,61657120,oscar.ramos@electrocasa.pe,3300.93,S29,Supervisor de tienda,BAJA,2026-03-02
E01216,Vanessa Quispe,28729216,vanessa.quispe@electrocasa.pe,3896.86,S33,Vendedor,ALTA,2026-07-16
E00670,Miguel Medina,41031511,miguel.medina@electrocasa.pe,4475.44,S12,Cajero,Alta,2026-06-16
E01965,Victor Aguilar,48176648,victor.aguilar@electrocasa.pe,2242.76,S21,Supervisor de tienda,cambio_salario,2026-06-01
E01914,Victor Salazar,28181869,victor.salazar@electrocasa.pe,3298.78,S37,Supervisor de tienda,Cambio Salario,2026-02-13
E01076,Maria Perez,59336326,maria.perez@electrocasa.pe,1273.27,S21,Vendedor,baja,2026-01-15
E01109,Milagros Aguilar,14138670,milagros.aguilar@electrocasa.pe,3619.73,S20,Supervisor de tienda,Transferencia,2026-08-07
E01384,Hugo Rojas,13605859,hugo.rojas@electrocasa.pe,5005.02,S22,Gerente de tienda,cambio salario,2026-03-05
E00048,Vanessa Quispe,31128213,vanessa.quispe@electrocasa.pe,3988.92,S20,Supervisor de tienda,alta,2026-04-20
E01322,Pedro Garcia,31921898,pedro.garcia@electrocasa.pe,3019.97,S34,Vendedor,Alta,2026-04-23
E01442,Pilar Mendoza,29618370,pilar.mendoza@electrocasa.pe,3883.83,S33,Encargado de almacen,ALTA,2026-07-16
E00514,Fernando Martinez,22885656,fernando.martinez@electrocasa.pe,3923.43,S12,Vendedor,ALTA,2026-06-08
E00376,Cecilia Ortiz,78536700,cecilia.ortiz@electrocasa.pe,1342.88,S02,Cajero,alta,2026-06-24
E01477,Karina Ortiz,10487822,karina.ortiz@electrocasa.pe,2463.13,S40,Asesor de ventas,alta,2026-02-05
E01697,Jorge Perez,39724461,jorge.perez@electrocasa.pe,2854.79,S20,Encargado de almacen,Alta,2026-03-22
E01090,Raul Ramos,18435288,raul.ramos@electrocasa.pe,2366.26,S01,Cajero,cambio salario,2026-02-14
E00401,Carlos Gonzalez,34883593,carlos.gonzalez@electrocasa.pe,5047.54,S31,Vendedor,CAMBIO_SALARIO,2026-03-15
E01828,Milagros Fernandez,49342628,milagros.fernandez@electrocasa.pe,4394.06,S21,Encargado de almacen,baja,2026-02-04
E00348,Miguel Salazar,53928724,miguel.salazar@electrocasa.pe,3284.72,S37,Vendedor,Alta,2026-07-28
E00059,Carmen Rivera,25257502,carmen.rivera@electrocasa.pe,2537.32,S40,Vendedor,TRANSFERENCIA,2026-08-03
E01123,Elena Romero,28032693,elena.romero@electrocasa.pe,4139.35,S22,Gerente de tienda,cambio_salario,2026-01-13
E01437,Sandra Medina,62070356,sandra.medina@electrocasa.pe,2122.7,S23,Cajero,Alta,2026-02-25
E00406,Pilar Sanchez,42235466,pilar.sanchez@electrocasa.pe,4235.15,S12,Gerente de tienda,ALTA,2026-07-14
E01787,Miguel Martinez,18962009,miguel.martinez@electrocasa.pe,3854.04,S35,Vendedor,Transferencia,2026-07-16
E01648,Luis Castillo,61396432,luis.castillo@electrocasa.pe,3269.32,S13,Gerente de tienda,TRANSFERENCIA,2026-05-08
E01755,Pedro Chavez,30508655,pedro.chavez@electrocasa.pe,3075.22,S09,Encargado de almacen,Cambio Salario,2026-04-07
E00485,Carmen Diaz,56880763,carmen.diaz@electrocasa.pe,2226.88,S38,Cajero,Alta,2026-08-14
E01461,Gabriela Cruz,59823212,gabriela.cruz@electrocasa.pe,2055.07,S24,Cajero,ALTA,2026-05-15
E00040,Hugo Rivera,70297514,hugo.rivera@electrocasa.pe,3000.26,S03,Asesor de ventas,Transferencia,2026-01-10
E01898,Alberto Rivera,72915578,alberto.rivera@electrocasa.pe,3554.16,S36,Asesor de ventas,Transferencia,2026-05-18
E00093,Raul Cruz,69696270,raul.cruz@electrocasa.pe,1444.21,S11,Encargado de almacen,ALTA,2026-07-23
E00998,Miguel Castillo,37182747,miguel.castillo@electrocasa.pe,4518.96,S37,Gerente de tienda,CAMBIO_SALARIO,2026-06-11
E01893,Rosa Flores,20451326,rosa.flores@electrocasa.pe,2393.43,S31,Gerente de tienda,Cambio Salario,2026-03-05
E00829,Patricia Quispe,41795940,patricia.quispe@electrocasa.pe,2408.62,S16,Supervisor de tienda,cambio salario,2026-03-19
E01309,Diana Rodriguez,60488208,diana.rodriguez@electrocasa.pe,3280.58,S28,Asesor de ventas,transferencia,2026-08-04
E01978,Oscar Martinez,27278192,oscar.martinez@electrocasa.pe,1441.92,S25,Encargado de almacen,TRANSFERENCIA,2026-01-11
E00247,Pedro Martinez,49487115,pedro.martinez@electrocasa.pe,2532.5,S09,Vendedor,alta,2026-04-27
E00707,Patricia Rodriguez,42122482,patricia.rodriguez@electrocasa.pe,2423.14,S30,Cajero,CAMBIO_SALARIO,2026-08-07
E00736,Fernando Salazar,33575908,fernando.salazar@electrocasa.pe,5025.51,S23,Supervisor de tienda,CAMBIO_SALARIO,2026-06-20
E00069,Hugo Sanchez,15302920,hugo.sanchez@electrocasa.pe,3601.0,S35,Vendedor,Alta,2026-07-04
E00802,Miguel Chavez,11786486,miguel.chavez@electrocasa.pe,3488.23,S36,Supervisor de tienda,BAJA,2026-06-12
E00471,Carmen Torres,40925905,carmen.torres@electrocasa.pe,3215.83,S16,Gerente de tienda,alta,2026-04-20
E01228,Jorge Chavez,59257577,jorge.chavez@electrocasa.pe,2950.36,S24,Supervisor de tienda,Alta,2026-07-27
E00705,Lucia Perez,66613595,lucia.perez@electrocasa.pe,2257.62,S25,Supervisor de tienda,ALTA,2026-05-09
E00616,Elena Huaman,45607315,elena.huaman@electrocasa.pe,2839.65,S26,Supervisor de tienda,alta,2026-05-23
E01376,Karina Rojas,44323489,karina.rojas@electrocasa.pe,4157.31,S06,Supervisor de tienda,ALTA,2026-07-23
E00456,Hugo Sanchez,52127127,hugo.sanchez@electrocasa.pe,3903.71,S18,Asesor de ventas,ALTA,2026-05-01
E00779,Jose Diaz,13591994,jose.diaz@electrocasa.pe,1889.26,S38,Encargado de almacen,transferencia,2026-07-21
E00394,Milagros Romero,73974675,milagros.romero@electrocasa.pe,3611.55,S08,Vendedor,CAMBIO_SALARIO,2026-01-11
E01542,Lucia Vargas,73572008,lucia.vargas@electrocasa.pe,2573.13,S31,Vendedor,Cambio Salario,2026-05-27
E00883,Ricardo Quispe,16556206,ricardo.quispe@electrocasa.pe,1579.68,S20,Encargado de almacen,ALTA,2026-05-17
E00678,Cecilia Flores,,cecilia.flores@electrocasa.pe,3511.75,S39,Gerente de tienda,alta,2026-07-07
E00908,Raul Aguilar,52679383,raul.aguilar@electrocasa.pe,3771.29,S17,Supervisor de tienda,transferencia,2026-02-09
E01819,Hugo Aguilar,44789128,hugo.aguilar@electrocasa.pe,4538.34,S20,Vendedor,transferencia,2026-06-15
E01633,Gabriela Garcia,69962640,gabriela.garcia@electrocasa.pe,4632.26,S15,Vendedor,cambio salario,2026-07-15
E00685,Milagros Salazar,61575781,milagros.salazar@electrocasa.pe,2958.5,S02,Supervisor de tienda,CAMBIO_SALARIO,2026-07-01
E01942,Pedro Romero,74995478,pedro.romero@electrocasa.pe,1871.87,S18,Gerente de tienda,ALTA,2026-08-27
E00453,Manuel Perez,42417746,manuel.perez@electrocasa.pe,4577.69,S33,Gerente de tienda,cambio_salario,2026-08-06
E00898,Diana Mendoza,24697991,diana.mendoza@electrocasa.pe,2024.3,S37,Cajero,TRANSFERENCIA,2026-05-18
